"gene_id"	"InterproScan.GO.ID"
"LOC111137000"	"GO:0005576;GO:0006030;GO:0008061"
"LOC111137003"	"unknown"
"LOC111137005"	"GO:0004616;GO:0006098;GO:0019521;GO:0050661;GO:0055114"
"LOC111137006"	"GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:0042254"
"LOC111137007"	"GO:0005515;GO:0016491;GO:0055114"
"LOC111137004"	"GO:0005515;GO:0005737"
"LOC111137008"	"GO:0003796;GO:0005975"
"LOC111137009"	"GO:0005515;GO:0030027;GO:0030335;GO:0051638;GO:1902745;GO:2000813"
"LOC111137010"	"GO:0003924;GO:0005525"
"LOC111137012"	"GO:0000256;GO:0004037;GO:0006144"
"LOC111137013"	"unknown"
"LOC111137015"	"GO:0005887;GO:0030171;GO:1902600"
"LOC111137016"	"unknown"
"LOC111137017"	"GO:0005506;GO:0006554;GO:0008475;GO:0019538;GO:0031418;GO:0055114"
"LOC111137014"	"GO:0005216;GO:0006811;GO:0016020;GO:0055085"
"LOC111137018"	"GO:0005515"
"LOC111137019"	"GO:0061929"
"LOC111137020"	"GO:0016791"
"LOC111137021"	"unknown"
"LOC111137022"	"GO:0005515"
"LOC111137023"	"GO:0003854;GO:0006694;GO:0008207;GO:0008209;GO:0008210;GO:0055114"
"LOC111137024"	"unknown"
"LOC111137025"	"GO:0004888;GO:0005230;GO:0007165;GO:0016021;GO:0034220"
"LOC111137027"	"GO:0003951;GO:0006769;GO:0046497"
"LOC111137028"	"unknown"
"LOC111137026"	"GO:0035556"
"LOC111137029"	"GO:0005215;GO:0006814;GO:0016020;GO:0055085"
"LOC111137030"	"GO:0016787"
"LOC111137031"	"unknown"
"LOC111137032"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111137033"	"GO:0004573;GO:0009311"
"LOC111137034"	"unknown"
"LOC111137036"	"GO:0005096"
"LOC111137037"	"unknown"
"LOC111137038"	"GO:0006528;GO:0008418;GO:0070773"
"LOC111137035"	"unknown"
"LOC111137039"	"unknown"
"LOC111137040"	"GO:0004540;GO:0004672;GO:0005515;GO:0005524;GO:0006397;GO:0006468;GO:0051252"
"LOC111137041"	"GO:0006118;GO:0015035;GO:0045041"
"LOC111137042"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111137043"	"GO:0002756;GO:0003725;GO:0004888;GO:0005515;GO:0016021;GO:0032722;GO:0034138;GO:0043330;GO:0050729;GO:0051607"
"LOC111137044"	"GO:0005515;GO:0007165"
"LOC111137045"	"unknown"
"LOC111137047"	"unknown"
"LOC111137048"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137046"	"unknown"
"LOC111137049"	"GO:0000077;GO:0005515;GO:0042981"
"LOC111137051"	"GO:0003676"
"LOC111137052"	"GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"LOC111137054"	"unknown"
"LOC111137055"	"GO:0006886;GO:0017119"
"LOC111137056"	"GO:0007098;GO:0051225;GO:0070652"
"LOC111137053"	"unknown"
"LOC111137057"	"GO:0004096;GO:0005515;GO:0006568;GO:0006804;GO:0006979;GO:0015947;GO:0020037;GO:0055114"
"LOC111137058"	"unknown"
"LOC111137059"	"GO:0005089;GO:0035023;GO:0043087"
"LOC111137061"	"unknown"
"LOC111137060"	"GO:0005515"
"LOC111137062"	"GO:0003824"
"LOC111137063"	"GO:0004222;GO:0006508"
"LOC111137064"	"unknown"
"LOC111137065"	"GO:0004222;GO:0006508"
"LOC111137066"	"unknown"
"LOC111137067"	"unknown"
"LOC111137069"	"GO:0005164;GO:0006955;GO:0007165;GO:0016020"
"LOC111137070"	"GO:0004525;GO:0006396;GO:0051252"
"LOC111137068"	"unknown"
"LOC111137071"	"GO:0007187;GO:0008528;GO:0016021"
"LOC111137072"	"unknown"
"LOC111137074"	"GO:0005515"
"LOC111137076"	"GO:0003743;GO:0005840;GO:0006446"
"LOC111137077"	"GO:0016491;GO:0055114"
"LOC111137075"	"unknown"
"LOC111137078"	"GO:0015078;GO:0015991;GO:0033179;GO:1902600"
"LOC111137079"	"GO:0003676"
"LOC111137080"	"GO:0005515"
"LOC111137081"	"unknown"
"LOC111137082"	"unknown"
"LOC111137083"	"unknown"
"LOC111137084"	"unknown"
"LOC111137085"	"unknown"
"LOC111137086"	"GO:0016021"
"LOC111137088"	"unknown"
"LOC111137089"	"GO:0003735;GO:0005840;GO:0006412;GO:0042254"
"LOC111137090"	"unknown"
"LOC111137087"	"unknown"
"LOC111137091"	"unknown"
"LOC111137092"	"GO:0003677;GO:0005524;GO:0006281;GO:0008094"
"LOC111137094"	"GO:0005085;GO:0005096;GO:0007010;GO:0007264;GO:0016477;GO:0043087"
"LOC111137096"	"unknown"
"LOC111137095"	"unknown"
"LOC111137097"	"GO:0030246"
"LOC111137098"	"unknown"
"LOC111137099"	"unknown"
"LOC111137101"	"unknown"
"LOC111137102"	"unknown"
"LOC111137103"	"GO:0005509;GO:0016746"
"LOC111137104"	"GO:0003677;GO:0005515;GO:0016514;GO:0043044"
"LOC111137105"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111137106"	"GO:0015031;GO:0030906;GO:0042147"
"LOC111137107"	"unknown"
"LOC111137108"	"GO:0003677;GO:0003700;GO:0005634;GO:0005667;GO:0006355;GO:0006355;GO:0046872"
"LOC111137109"	"GO:0016020;GO:0022857;GO:0055085"
"LOC111137111"	"GO:0016020;GO:0022857;GO:0055085"
"LOC111137110"	"unknown"
"LOC111137112"	"GO:0005515"
"LOC111137113"	"unknown"
"LOC111137100"	"GO:0005634;GO:0008270"
"LOC111137114"	"GO:0003676"
"LOC111137115"	"unknown"
"LOC111137116"	"unknown"
"LOC111137117"	"GO:0006355;GO:0043565"
"LOC111137118"	"GO:0007275;GO:0015031"
"LOC111137119"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137120"	"GO:0005515"
"LOC111137121"	"GO:0005164;GO:0006955;GO:0007165;GO:0016020"
"LOC111137122"	"GO:0051726"
"LOC111137124"	"unknown"
"LOC111137125"	"unknown"
"LOC111137126"	"unknown"
"LOC111137127"	"unknown"
"LOC111137129"	"GO:0005328;GO:0005887;GO:0006812;GO:0006836"
"LOC111137130"	"GO:0005216;GO:0006811;GO:0016020;GO:0055085"
"LOC111137128"	"GO:0005509"
"LOC111137131"	"unknown"
"LOC111137132"	"unknown"
"LOC111137133"	"GO:0000015;GO:0000162;GO:0000287;GO:0004634;GO:0006094;GO:0006096;GO:0006571;GO:0009094"
"LOC111137135"	"unknown"
"LOC111137136"	"unknown"
"LOC111137134"	"unknown"
"LOC111137137"	"unknown"
"LOC111137140"	"unknown"
"LOC111137141"	"GO:0006355;GO:0043565"
"LOC111137142"	"unknown"
"LOC111137144"	"GO:0006891;GO:0030173"
"LOC111137145"	"unknown"
"LOC111137143"	"unknown"
"LOC111137146"	"unknown"
"LOC111137147"	"GO:0004602;GO:0006749;GO:0006804;GO:0006979;GO:0055114"
"LOC111137148"	"unknown"
"LOC111137149"	"GO:0016021;GO:0055085"
"LOC111137150"	"GO:0005509"
"LOC111137151"	"unknown"
"LOC111137152"	"unknown"
"LOC111137154"	"GO:0016021;GO:0055085"
"LOC111137155"	"GO:0003676"
"LOC111137153"	"GO:0003700;GO:0003707;GO:0005634;GO:0005667;GO:0006355;GO:0006355;GO:0007165;GO:0008270;GO:0043565"
"LOC111137156"	"GO:0005515;GO:0008270"
"LOC111137157"	"unknown"
"LOC111137158"	"GO:0006486;GO:0008378;GO:0016020"
"LOC111137159"	"unknown"
"LOC111137160"	"unknown"
"LOC111137161"	"unknown"
"LOC111137162"	"GO:0005515"
"LOC111137163"	"unknown"
"LOC111137164"	"GO:0005634;GO:0006915"
"LOC111137165"	"GO:0003676"
"LOC111137166"	"GO:0003854;GO:0006694;GO:0008207;GO:0008209;GO:0008210;GO:0055114"
"LOC111137169"	"GO:0005515"
"LOC111137168"	"GO:0003677;GO:0008270"
"LOC111137171"	"GO:0016021"
"LOC111137172"	"unknown"
"LOC111137173"	"GO:0000287;GO:0003924;GO:0005525"
"LOC111137174"	"GO:0016021;GO:0055085"
"LOC111137175"	"unknown"
"LOC111137177"	"GO:0004197;GO:0006508;GO:0042981"
"LOC111137178"	"unknown"
"LOC111137176"	"unknown"
"LOC111137179"	"GO:0006974;GO:0051726"
"LOC111137181"	"GO:0003677;GO:0005667;GO:0005730;GO:0006355;GO:0008134"
"LOC111137182"	"unknown"
"LOC111137183"	"GO:0006886;GO:0016192;GO:0030131;GO:0030276"
"LOC111137184"	"unknown"
"LOC111137185"	"GO:0005779;GO:0006625;GO:0008022;GO:0008270"
"LOC111137188"	"unknown"
"LOC111137167"	"GO:0016021"
"LOC111137189"	"unknown"
"LOC111137190"	"GO:0000030;GO:0000136;GO:0030176"
"LOC111137191"	"unknown"
"LOC111137192"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137193"	"GO:0003677;GO:0005524;GO:0006281;GO:0008094"
"LOC111137194"	"GO:0005337;GO:0016020;GO:1901642"
"LOC111137195"	"GO:0008270"
"LOC111137197"	"unknown"
"LOC111137198"	"unknown"
"LOC111137196"	"unknown"
"LOC111137199"	"unknown"
"LOC111137200"	"unknown"
"LOC111137201"	"unknown"
"LOC111137202"	"unknown"
"LOC111137203"	"unknown"
"LOC111137204"	"GO:0003735;GO:0005840;GO:0006412;GO:0042254"
"LOC111137205"	"unknown"
"LOC111137206"	"GO:0003924;GO:0005525;GO:0007165;GO:0016020"
"LOC111137207"	"GO:0005249;GO:0006813;GO:0008076;GO:0051260;GO:0055085"
"LOC111137208"	"GO:0003676"
"LOC111137209"	"unknown"
"LOC111137210"	"unknown"
"LOC111137212"	"unknown"
"LOC111137213"	"GO:0005576;GO:0030414"
"LOC111137214"	"unknown"
"LOC111136966"	"GO:0005524"
"LOC111137211"	"unknown"
"LOC111137215"	"GO:0003723"
"LOC111137216"	"GO:0005515"
"LOC111137218"	"GO:0003924;GO:0005525"
"LOC111137217"	"GO:0005515"
"LOC111137219"	"GO:0006826;GO:0006879;GO:0008199"
"LOC111137221"	"GO:0031417"
"LOC111137222"	"GO:0003723;GO:0006396;GO:0008173;GO:0009451"
"LOC111137223"	"unknown"
"LOC111137224"	"GO:0004222;GO:0006508"
"LOC111137226"	"GO:0007187;GO:0008528;GO:0016021"
"LOC111137227"	"unknown"
"LOC111137225"	"GO:0035556"
"LOC111137228"	"GO:0005515;GO:0005524"
"LOC111137229"	"unknown"
"LOC111137230"	"GO:0003924;GO:0005525"
"LOC111137231"	"unknown"
"LOC111137233"	"GO:0005515"
"LOC111137234"	"GO:0005515"
"LOC111137232"	"unknown"
"LOC111137236"	"GO:0005515"
"LOC111137237"	"GO:0005622;GO:0006888"
"LOC111137238"	"unknown"
"LOC111137239"	"GO:0005515"
"LOC111137240"	"GO:0030431;GO:0032222;GO:0034235;GO:1903818"
"LOC111137241"	"GO:0008318;GO:0018342;GO:0018342"
"LOC111137242"	"unknown"
"LOC111137244"	"unknown"
"LOC111137245"	"GO:0008270"
"LOC111137246"	"unknown"
"LOC111137243"	"GO:0008271;GO:0008272;GO:0016021;GO:0055085"
"LOC111137247"	"GO:0046856"
"LOC111137248"	"unknown"
"LOC111137249"	"unknown"
"LOC111137251"	"unknown"
"LOC111137252"	"unknown"
"LOC111137250"	"unknown"
"LOC111137253"	"unknown"
"LOC111137254"	"GO:0005634;GO:0006915"
"LOC111137255"	"GO:0005515"
"LOC111137256"	"unknown"
"LOC111137257"	"unknown"
"LOC111137258"	"GO:0004181;GO:0006508;GO:0008270"
"LOC111137260"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137235"	"GO:0005484;GO:0005622;GO:0006886;GO:0016020;GO:0016192"
"LOC111137259"	"GO:0008289"
"LOC111137262"	"unknown"
"LOC111137264"	"GO:0005576;GO:0006030;GO:0008061"
"LOC111137265"	"GO:0005515"
"LOC111137266"	"GO:0016021;GO:0055085"
"LOC111137269"	"GO:0003824"
"LOC111137270"	"GO:0004674;GO:0005524;GO:0006468;GO:0009069"
"LOC111137272"	"GO:0004843;GO:0005515;GO:0016579;GO:0051260"
"LOC111137273"	"GO:0003677;GO:0004518;GO:0006281"
"LOC111137271"	"GO:0005515"
"LOC111137274"	"unknown"
"LOC111137275"	"GO:0006672;GO:0016021;GO:0016811"
"LOC111137276"	"unknown"
"LOC111137277"	"GO:0016021;GO:0022857;GO:0055085"
"LOC111137278"	"unknown"
"LOC111137280"	"GO:0003723;GO:0020037;GO:0031053;GO:0042802;GO:0070877"
"LOC111137281"	"unknown"
"LOC111137279"	"unknown"
"LOC111137282"	"GO:0005576;GO:0006869;GO:0008289;GO:0042157"
"LOC111137283"	"unknown"
"LOC111137284"	"unknown"
"LOC111137285"	"unknown"
"LOC111137286"	"GO:0004983;GO:0007187;GO:0007268;GO:0016021"
"LOC111137287"	"GO:0005185;GO:0005576;GO:0007218"
"LOC111137288"	"GO:0004525;GO:0006396;GO:0051252"
"LOC111137289"	"unknown"
"LOC111137290"	"unknown"
"LOC111137291"	"GO:0005125;GO:0005576;GO:0007165"
"LOC111137292"	"GO:0005125;GO:0005576;GO:0007165"
"LOC111137293"	"GO:0031409"
"LOC111137294"	"unknown"
"LOC111137295"	"GO:0005515;GO:0005524;GO:0016817"
"LOC111137296"	"GO:0005515"
"LOC111137297"	"GO:0000149;GO:0005484;GO:0005622;GO:0006886;GO:0016021;GO:0017157"
"LOC111137298"	"GO:0016787"
"LOC111137299"	"GO:0016020;GO:0022857;GO:0055085"
"LOC111137300"	"GO:0006457;GO:0016272;GO:0051082"
"LOC111137301"	"GO:0008270"
"LOC111137302"	"unknown"
"LOC111137303"	"unknown"
"LOC111137304"	"unknown"
"LOC111137305"	"GO:0003924;GO:0005525"
"LOC111137306"	"GO:0005615;GO:0016055"
"LOC111137307"	"unknown"
"LOC111137308"	"unknown"
"LOC111137309"	"GO:0005515"
"LOC111137310"	"unknown"
"LOC111137311"	"GO:0004930;GO:0007166;GO:0007186;GO:0016021;GO:0035240;GO:0072544;GO:0072545"
"LOC111137312"	"unknown"
"LOC111137313"	"GO:0006355;GO:0043565"
"LOC111137314"	"unknown"
"LOC111137316"	"GO:0005515"
"LOC111137317"	"GO:0003677;GO:0006355"
"LOC111137315"	"unknown"
"LOC111137319"	"GO:0015267;GO:0016020;GO:0055085"
"LOC111137320"	"GO:0008270"
"LOC111137321"	"GO:0008270"
"LOC111137323"	"GO:0004970;GO:0006811;GO:0007165;GO:0007268;GO:0016020"
"LOC111137326"	"GO:0006812;GO:0008324;GO:0016021;GO:0055085"
"LOC111137325"	"GO:0005515;GO:0016567;GO:0031463"
"LOC111137328"	"unknown"
"LOC111137330"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111137331"	"GO:0035091"
"LOC111137332"	"GO:0003729;GO:0005849;GO:0006378;GO:0016787"
"LOC111137333"	"GO:0005515"
"LOC111137334"	"unknown"
"LOC111137335"	"unknown"
"LOC111137336"	"GO:0004499;GO:0050660;GO:0050661;GO:0055114"
"LOC111137337"	"unknown"
"LOC111137339"	"unknown"
"LOC111137340"	"unknown"
"LOC111137341"	"GO:0003676"
"LOC111137338"	"GO:0003676"
"LOC111137342"	"unknown"
"LOC111137343"	"GO:0005515;GO:0005622;GO:0008270;GO:0016567"
"LOC111137344"	"GO:0005215;GO:0006814;GO:0016020;GO:0055085"
"LOC111137345"	"GO:0006520;GO:0030170"
"LOC111137347"	"GO:0006520;GO:0030170"
"LOC111137349"	"GO:0006520;GO:0030170"
"LOC111137348"	"unknown"
"LOC111137350"	"unknown"
"LOC111137351"	"unknown"
"LOC111137352"	"GO:0008270"
"LOC111137353"	"unknown"
"LOC111137354"	"GO:0000124;GO:0005669;GO:0006357;GO:0006367;GO:0046695;GO:0046982"
"LOC111137356"	"unknown"
"LOC111137357"	"GO:0005515"
"LOC111137355"	"GO:0006486;GO:0008378;GO:0016020"
"LOC111137363"	"unknown"
"LOC111137364"	"unknown"
"LOC111137365"	"GO:0005515"
"LOC111137366"	"unknown"
"LOC111137369"	"GO:0005515"
"LOC111137370"	"GO:0004983;GO:0007187;GO:0007268;GO:0016021"
"LOC111137368"	"unknown"
"LOC111137371"	"GO:0005515"
"LOC111137372"	"unknown"
"LOC111137373"	"unknown"
"LOC111137374"	"GO:0005515;GO:0007165;GO:0008270;GO:0042981"
"LOC111137375"	"GO:0003676;GO:0015074"
"LOC111137376"	"unknown"
"LOC111137378"	"GO:0005737;GO:0120009;GO:0120013"
"LOC111137379"	"GO:0005515"
"LOC111137380"	"unknown"
"LOC111137382"	"GO:0042721;GO:0045039"
"LOC111137383"	"GO:0003676;GO:0004386;GO:0005524"
"LOC111137384"	"GO:0003676;GO:0004386;GO:0005524"
"LOC111137385"	"GO:0003676;GO:0004386;GO:0005524"
"LOC111137386"	"GO:0006030;GO:0008061;GO:0016491"
"LOC111137388"	"GO:0006030;GO:0008061;GO:0016491"
"LOC111137389"	"GO:0016491"
"LOC111137390"	"unknown"
"LOC111137387"	"unknown"
"LOC111137391"	"GO:0004347;GO:0005982;GO:0005985;GO:0006094;GO:0006096;GO:0006098"
"LOC111137392"	"unknown"
"LOC111137393"	"GO:0016491"
"LOC111137394"	"GO:0006506;GO:0016787"
"LOC111137395"	"GO:0016491"
"LOC111137367"	"GO:0005515"
"LOC111137397"	"GO:0016491"
"LOC111137398"	"GO:0006118;GO:0009055;GO:0020037"
"LOC111137399"	"unknown"
"LOC111137396"	"GO:0019867"
"LOC111137400"	"GO:0031409"
"LOC111137401"	"GO:0006869;GO:0007568;GO:0008289"
"LOC111137402"	"GO:0006869;GO:0007568;GO:0008289"
"LOC111137403"	"GO:0006869;GO:0007568;GO:0008289"
"LOC111137404"	"GO:0006464;GO:0008113;GO:0055114"
"LOC111137405"	"unknown"
"LOC111137406"	"GO:0042765"
"LOC111137408"	"unknown"
"LOC111137409"	"unknown"
"LOC111137407"	"unknown"
"LOC111137410"	"GO:0000413;GO:0003755"
"LOC111137411"	"GO:0005515"
"LOC111137412"	"GO:0005515;GO:0005524"
"LOC111137415"	"GO:0005634;GO:0008287;GO:0008420;GO:0070940"
"LOC111137416"	"unknown"
"LOC111137417"	"unknown"
"LOC111137418"	"GO:0016747"
"LOC111137419"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137421"	"unknown"
"LOC111137422"	"GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"LOC111137423"	"GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"LOC111137420"	"GO:0004576;GO:0006486;GO:0008250"
"LOC111137424"	"GO:0004089;GO:0006730;GO:0006807;GO:0008270"
"LOC111137426"	"GO:0003676"
"LOC111137427"	"GO:0003924;GO:0005525;GO:0007165;GO:0016020"
"LOC111137428"	"unknown"
"LOC111137429"	"unknown"
"LOC111137430"	"unknown"
"LOC111137432"	"GO:0016616;GO:0051287;GO:0055114"
"LOC111137433"	"unknown"
"LOC111137435"	"GO:0005515"
"LOC111137436"	"unknown"
"LOC111137437"	"GO:0005515;GO:0035556"
"LOC111137439"	"GO:0003950;GO:0004842;GO:0005515;GO:0008270;GO:0016567"
"LOC111137438"	"unknown"
"LOC111137440"	"unknown"
"LOC111137441"	"GO:0003676;GO:0003950"
"LOC111137442"	"GO:0008270"
"LOC111137443"	"GO:0008270"
"LOC111137445"	"GO:0003676"
"LOC111137447"	"GO:0004721;GO:0005515;GO:0005634;GO:0006470"
"LOC111137444"	"unknown"
"LOC111137448"	"unknown"
"LOC111137449"	"GO:0004114;GO:0006144;GO:0050953"
"LOC111137450"	"GO:0006118;GO:0009055;GO:0015035;GO:0045454"
"LOC111137451"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137452"	"GO:0005524;GO:0006298;GO:0030983;GO:0032300"
"LOC111137453"	"unknown"
"LOC111137454"	"GO:0016021;GO:0055085"
"LOC111137456"	"unknown"
"LOC111137457"	"unknown"
"LOC111137455"	"unknown"
"LOC111137459"	"unknown"
"LOC111137460"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137461"	"unknown"
"LOC111137462"	"GO:0003735;GO:0005840;GO:0006412;GO:0042254"
"LOC111137463"	"GO:0006508;GO:0008237;GO:0008241;GO:0016020"
"LOC111137465"	"unknown"
"LOC111137466"	"unknown"
"LOC111137467"	"GO:0003676;GO:0005524"
"LOC111137468"	"GO:0008270"
"LOC111137469"	"GO:0008270"
"LOC111137470"	"unknown"
"LOC111137471"	"unknown"
"LOC111137472"	"unknown"
"LOC111137473"	"GO:0004499;GO:0050660;GO:0050661;GO:0055114"
"LOC111137474"	"GO:0005515"
"LOC111137475"	"GO:0005515"
"LOC111137476"	"unknown"
"LOC111137464"	"unknown"
"LOC111137477"	"GO:0003676"
"LOC111137478"	"unknown"
"LOC111137479"	"unknown"
"LOC111137480"	"unknown"
"LOC111137481"	"unknown"
"LOC111137482"	"GO:0003723;GO:0004000;GO:0006144;GO:0006396"
"LOC111137484"	"unknown"
"LOC111137485"	"GO:0000166;GO:0001882;GO:0003677;GO:0003887;GO:0006260;GO:0042575"
"LOC111137486"	"GO:0003924;GO:0005200;GO:0005525;GO:0005874;GO:0007017"
"LOC111137483"	"GO:0005524;GO:0006457;GO:0051082"
"LOC111137487"	"unknown"
"LOC111137488"	"unknown"
"LOC111137489"	"GO:0006355;GO:0043565"
"LOC111137490"	"unknown"
"LOC111137491"	"unknown"
"LOC111137493"	"GO:0003824"
"LOC111137494"	"unknown"
"LOC111137495"	"unknown"
"LOC111137496"	"GO:0003924;GO:0005525;GO:0007165;GO:0016020"
"LOC111137497"	"unknown"
"LOC111137500"	"unknown"
"LOC111137501"	"unknown"
"LOC111137502"	"GO:0007160"
"LOC111137505"	"GO:0003700;GO:0005667;GO:0006355;GO:0006355"
"LOC111137506"	"unknown"
"LOC111137507"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137504"	"GO:0015631;GO:0045298"
"LOC111137508"	"unknown"
"LOC111137509"	"unknown"
"LOC111137510"	"GO:0005813"
"LOC111137511"	"unknown"
"LOC111137513"	"unknown"
"LOC111137512"	"unknown"
"LOC111137515"	"unknown"
"LOC111137516"	"unknown"
"LOC111137518"	"GO:0005634;GO:0006260"
"LOC111137519"	"unknown"
"LOC111137520"	"GO:0000281;GO:0004674;GO:0005524;GO:0006468;GO:0009069;GO:0035556"
"LOC111137525"	"GO:0005524;GO:0006457;GO:0009408;GO:0031072;GO:0051082"
"LOC111137526"	"unknown"
"LOC111137522"	"GO:0007165"
"LOC111137527"	"GO:0045454"
"LOC111137528"	"unknown"
"LOC111137529"	"unknown"
"LOC111137530"	"unknown"
"LOC111137531"	"unknown"
"LOC111137532"	"unknown"
"LOC111137533"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111137534"	"unknown"
"LOC111137535"	"GO:0003676"
"LOC111137536"	"unknown"
"LOC111137537"	"unknown"
"LOC111137538"	"unknown"
"LOC111137539"	"unknown"
"LOC111137540"	"unknown"
"LOC111137541"	"GO:0000139;GO:0015165;GO:0016021;GO:0090481;GO:0090481"
"LOC111137542"	"GO:0003924;GO:0005525;GO:0007165;GO:0016020"
"LOC111137543"	"GO:0005515"
"LOC111137514"	"GO:0005634;GO:0006915"
"LOC111137545"	"unknown"
"LOC111137546"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137548"	"GO:0000413;GO:0003755;GO:0006457"
"LOC111137549"	"unknown"
"LOC111137550"	"GO:0006810;GO:0015293;GO:0016021"
"LOC111137551"	"GO:0003676"
"LOC111137552"	"GO:0005515"
"LOC111137553"	"GO:0003700;GO:0003707;GO:0005634;GO:0005667;GO:0006355;GO:0006355;GO:0007165;GO:0008270;GO:0043565"
"LOC111137554"	"unknown"
"LOC111137556"	"GO:0004222;GO:0006508;GO:0008270"
"LOC111137557"	"unknown"
"LOC111137558"	"unknown"
"LOC111137559"	"GO:0008289"
"LOC111137560"	"unknown"
"LOC111137562"	"GO:0005524;GO:0005739;GO:0007005"
"LOC111137563"	"unknown"
"LOC111137564"	"unknown"
"LOC111137561"	"GO:0004842;GO:0016567"
"LOC111137565"	"unknown"
"LOC111137566"	"GO:0016491;GO:0055114"
"LOC111137567"	"GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"LOC111137568"	"unknown"
"LOC111137569"	"GO:0007155;GO:0016021;GO:0042246"
"LOC111137570"	"GO:0005515;GO:0005524;GO:0005694;GO:0051276"
"LOC111137571"	"GO:0016021;GO:0022857;GO:0055085"
"LOC111137572"	"GO:0003676"
"LOC111137573"	"GO:0008270"
"LOC111137574"	"unknown"
"LOC111137576"	"unknown"
"LOC111137575"	"GO:0003824"
"LOC111137577"	"GO:0003723;GO:0004523;GO:0051252"
"LOC111137578"	"unknown"
"LOC111137579"	"unknown"
"LOC111137580"	"GO:0016021"
"LOC111137581"	"GO:0003735;GO:0005840;GO:0006412;GO:0042254"
"LOC111137582"	"GO:0005515"
"LOC111137583"	"GO:0019825;GO:0020037"
"LOC111137584"	"unknown"
"LOC111137585"	"GO:0005515;GO:0045721"
"LOC111137586"	"unknown"
"LOC111137587"	"unknown"
"LOC111137588"	"unknown"
"LOC111137589"	"unknown"
"LOC111137590"	"GO:0006814;GO:0006885;GO:0015385;GO:0016021;GO:1902600"
"LOC111137592"	"unknown"
"LOC111137593"	"unknown"
"LOC111137594"	"GO:0031417"
"LOC111137596"	"GO:0006520;GO:0008483;GO:0009058;GO:0030170"
"LOC111137597"	"GO:0006629;GO:0008081"
"LOC111137598"	"unknown"
"LOC111137595"	"unknown"
"LOC111137599"	"unknown"
"LOC111137600"	"GO:0016491"
"LOC111137601"	"GO:0005515"
"LOC111137602"	"unknown"
"LOC111137603"	"GO:0006904"
"LOC111137604"	"GO:0005515"
"LOC111137605"	"unknown"
"LOC111137606"	"unknown"
"LOC111137608"	"unknown"
"LOC111137609"	"unknown"
"LOC111137610"	"GO:0005515"
"LOC111137607"	"unknown"
"LOC111137611"	"unknown"
"LOC111137612"	"unknown"
"LOC111137613"	"unknown"
"LOC111137614"	"unknown"
"LOC111137615"	"GO:0005267;GO:0016020;GO:0071805"
"LOC111137616"	"GO:0005737;GO:0007155;GO:0007349;GO:0016020;GO:0051015"
"LOC111137591"	"unknown"
"LOC111137617"	"unknown"
"LOC111137618"	"GO:0008270"
"LOC111137620"	"unknown"
"LOC111137621"	"unknown"
"LOC111137622"	"GO:0003824"
"LOC111137619"	"GO:0002755;GO:0043123;GO:0070976"
"LOC111137623"	"GO:0005515"
"LOC111137624"	"unknown"
"LOC111137625"	"unknown"
"LOC111137626"	"unknown"
"LOC111137627"	"GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"LOC111137628"	"unknown"
"LOC111137630"	"GO:0003676"
"LOC111137631"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137629"	"GO:0016021;GO:0055085"
"LOC111137632"	"GO:0019904"
"LOC111137633"	"GO:0004842;GO:0016567"
"LOC111137634"	"unknown"
"LOC111137636"	"unknown"
"LOC111137635"	"GO:0016021;GO:0055085"
"LOC111137637"	"unknown"
"LOC111137638"	"unknown"
"LOC111137639"	"unknown"
"LOC111137641"	"GO:0016567;GO:0035556;GO:0040008"
"LOC111137642"	"GO:0004888;GO:0005230;GO:0007165;GO:0016021;GO:0034220"
"LOC111137646"	"unknown"
"LOC111137647"	"GO:0003924;GO:0005525"
"LOC111137648"	"GO:0016627;GO:0055114"
"LOC111137649"	"GO:0005515;GO:0008270"
"LOC111137651"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111137652"	"GO:0005504"
"LOC111137653"	"unknown"
"LOC111137650"	"GO:0005515;GO:0007165"
"LOC111137655"	"GO:0005215;GO:0016021;GO:0055085"
"LOC111137656"	"unknown"
"LOC111137658"	"unknown"
"LOC111137659"	"GO:0003677;GO:0005634"
"LOC111137661"	"GO:0008168;GO:0035246"
"LOC111137662"	"GO:0003824"
