"cyan.gene_id","cyan.cpg_count","cyan.protein_id","cyan.chr","cyan.method","cyan.feature","cyan.start","cyan.end","cyan.score","cyan.strand","cyan.phase","cyan.CDS_ID","cyan.Parent","cyan.Description","cyan.GO.SLIM","cyan.Enzyme.Codes","cyan.Enzyme.Names","cyan.InterproScan.GO.ID"
"LOC111121490",19,"XP_022318501.1","NC_035781.1","Gnomon","CDS","47327760","47327904",".","+","2","cds10911","rna11904","LOW QUALITY PROTEIN: protein sidekick-like","F:GO:0003674","","","GO:0005515"
"LOC111120004",1,"XP_022316318.1","NC_035781.1","Gnomon","CDS","47498881","47498926",".","-","0","cds10926","rna11921","uncharacterized protein LOC111120004","","","",""
"LOC111120840",26,"XP_022317541.1","NC_035781.1","Gnomon","CDS","47747235","47747298",".","-","0","cds10966","rna11963","multiple epidermal growth factor-like domains protein 6 isoform X1","P:GO:0006464; F:GO:0016301; F:GO:0043167","","","GO:0004672;GO:0005524;GO:0006468"
"LOC111120106",53,"XP_022316493.1","NC_035781.1","Gnomon","CDS","48167287","48167335",".","+","0","cds11009","rna12009","PR domain zinc finger protein 10-like","F:GO:0003674","","","GO:0003676;GO:0005515"
"LOC111120955",21,"XP_022317728.1","NC_035781.1","Gnomon","CDS","48233365","48233505",".","-","0","cds11025","rna12025","glucose-induced degradation protein 4 homolog","","","",""
"LOC111120011",NA,"XP_022316331.1","NC_035781.1","Gnomon","CDS","48288534","48288665",".","+","0","cds11036","rna12036","uncharacterized protein LOC111120011","P:GO:0000003; P:GO:0006259; P:GO:0006950; P:GO:0007049; P:GO:0007059; P:GO:0051276","","","GO:0007129;GO:0007140;GO:0010569"
"LOC111100967",4,"XP_022288859.1","NC_035780.1","Gnomon","CDS","11758321","11758532",".","-","2","cds1171","rna1265","ER degradation-enhancing alpha-mannosidase-like protein 2","GO:0005575;GO:0005975;GO:0016798;GO:0043167","EC:3.2.1.113; EC:3.2.1.24","Mannosyl-oligosaccharide 1,2-alpha-mannosidase; Alpha-mannosidase","GO:0004571;GO:0005509;GO:0005975;GO:0016020"
"LOC111118235",NA,"XP_022313289.1","NC_035781.1","Gnomon","CDS","48863480","48863528",".","-","0","cds11117","rna12120","protocadherin Fat 4-like","C:GO:0005886; P:GO:0007155; F:GO:0043167","","","GO:0005509;GO:0005886;GO:0007156"
"LOC111120566",28,"XP_022317079.1","NC_035781.1","Gnomon","CDS","49061401","49061490",".","-","0","cds11139","rna12143","piwi-like protein 1","F:GO:0003674","","","GO:0003676;GO:0005515"
"LOC111118083",150,"XP_022313087.1","NC_035781.1","Gnomon","CDS","49150001","49150169",".","-","2","cds11156","rna12160","LOW QUALITY PROTEIN: ankyrin repeat domain-containing protein 17-like","F:GO:0003723","","","GO:0003723;GO:0005515"
"LOC111120688",27,"XP_022317311.1","NC_035781.1","Gnomon","CDS","49317688","49318512",".","-","0","cds11184","rna12191","ubiquitin carboxyl-terminal hydrolase 43-like","GO:0006464;GO:0008233;GO:0009056","EC:3.4.19.12","Ubiquitinyl hydrolase 1","GO:0006511;GO:0016579;GO:0036459"
"LOC111119854",NA,"XP_022316089.1","NC_035781.1","Gnomon","CDS","49600956","49604450",".","-","0","cds11232","rna12245","E3 ubiquitin-protein ligase RBBP6-like isoform X1","P:GO:0000003; P:GO:0006259; P:GO:0006950; P:GO:0007049; P:GO:0007059; P:GO:0051276","","","GO:0007129;GO:0007140;GO:0010569"
"LOC111118870",14,"XP_022314261.1","NC_035781.1","Gnomon","CDS","49650656","49650713",".","-","0","cds11241","rna12254","TOM1-like protein 2 isoform X1","C:GO:0005622; P:GO:0006810","","","GO:0005622;GO:0006886"
"LOC111110084",13,"XP_022302135.1","NC_035780.1","Gnomon","CDS","12028674","12028865",".","+","0","cds1188","rna1286","CD151 antigen-like","C:GO:0005575","","","GO:0016021"
"LOC111120804",1,"XP_022317487.1","NC_035781.1","Gnomon","CDS","50198162","50198895",".","-","2","cds11302","rna12322","XK-related protein 6-like","C:GO:0005575","","","GO:0016021"
"LOC111120746",9,"XP_022317391.1","NC_035781.1","Gnomon","CDS","50901537","50901547",".","+","0","cds11403","rna12425","TATA-binding protein-associated factor 172-like","F:GO:0043167","","","GO:0005515;GO:0005524"
"LOC111121020",6,"XP_022317817.1","NC_035781.1","Gnomon","CDS","51719950","51719982",".","+","0","cds11462","rna12492","eukaryotic translation initiation factor 3 subunit L-like","C:GO:0005840; F:GO:0008135","","","GO:0003743;GO:0005515;GO:0005840;GO:0005852;GO:0006446"
"LOC111119107",37,"XP_022314664.1","NC_035781.1","Gnomon","CDS","52378529","52378922",".","-","0","cds11490","rna12534","glutamate dehydrogenase%2C mitochondrial-like","P:GO:0006520; F:GO:0016491","","","GO:0006118;GO:0006520;GO:0016639;GO:0055114"
"LOC111119121",3,"XP_022314685.1","NC_035781.1","Gnomon","CDS","52637974","52638050",".","+","0","cds11520","rna12565","uncharacterized protein LOC111119121","","","",""
"LOC111119101",71,"XP_022314647.1","NC_035781.1","Gnomon","CDS","52657485","52657606",".","-","0","cds11527","rna12572","RING finger protein unkempt homolog isoform X1","F:GO:0043167","","","GO:0046872"
"LOC111119105",45,"XP_022314661.1","NC_035781.1","Gnomon","CDS","52679265","52679914",".","+","0","cds11532","rna12577","neurofilament heavy polypeptide-like isoform X1","","","",""
"LOC111122177",71,"XP_022319502.1","NC_035781.1","Gnomon","CDS","52862165","52862281",".","-","0","cds11559","rna12621","protein tweety homolog 1-like isoform X1","","","",""
"LOC111117954",15,"XP_022312911.1","NC_035781.1","Gnomon","CDS","53041924","53041980",".","+","0","cds11583","rna12645","protoheme IX farnesyltransferase%2C mitochondrial-like","GO:0005575;GO:0009058;GO:0016765;GO:0034641;GO:0051186","EC:2.5.1.29","Geranylgeranyl diphosphate synthase","GO:0008495;GO:0016021;GO:0048034"
"LOC111121539",8,"XP_022318565.1","NC_035781.1","Gnomon","CDS","53284996","53285064",".","+","0","cds11601","rna12665","peptidyl-prolyl cis-trans isomerase A-like","GO:0006457;GO:0006464;GO:0016853","EC:5.2.1.8","Peptidylprolyl isomerase","GO:0000413;GO:0003755;GO:0006457"
"LOC111121171",77,"XP_022318029.1","NC_035781.1","Gnomon","CDS","53429511","53429527",".","-","0","cds11618","rna12683","DNA ligase 1-like","GO:0003677;GO:0006259;GO:0006950;GO:0009058;GO:0016874;GO:0043167","EC:6.5.1.1","DNA ligase (ATP)","GO:0003677;GO:0003910;GO:0005524;GO:0006260;GO:0006310;GO:0051103;GO:0071897"
"LOC111120091",78,"XP_022316471.1","NC_035781.1","Gnomon","CDS","53431932","53432168",".","+","0","cds11621","rna12686","transmembrane protein 184B-like","","","",""
"LOC111118701",183,"XP_022313988.1","NC_035781.1","Gnomon","CDS","53583122","53583319",".","-","2","cds11646","rna12711","nucleosome-remodeling factor subunit NURF301-like isoform X1","C:GO:0000228; C:GO:0032991; F:GO:0042393","","","GO:0016589;GO:0035064"
"LOC111121448",17,"XP_022318450.1","NC_035781.1","Gnomon","CDS","53741252","53741563",".","+","2","cds11658","rna12723","uncharacterized protein LOC111121448","","","",""
"LOC111120090",41,"XP_022316467.1","NC_035781.1","Gnomon","CDS","54478791","54478886",".","-","2","cds11723","rna12795","DNA-(apurinic or apyrimidinic site) lyase-like","F:GO:0003677; P:GO:0006259; P:GO:0006950; F:GO:0043167","","","GO:0003677;GO:0006281;GO:0008270"
"LOC111119328",39,"XP_022315102.1","NC_035781.1","Gnomon","CDS","54677990","54678079",".","-","0","cds11769","rna12844","E3 ubiquitin-protein ligase MARCH8-like isoform X1","F:GO:0043167","","","GO:0008270"
"LOC111118663",NA,"XP_022313936.1","NC_035781.1","Gnomon","CDS","54879178","54879969",".","-","0","cds11792","rna12870","prostaglandin E2 receptor EP4 subtype-like","F:GO:0003674; C:GO:0005575; P:GO:0007165","","","GO:0004930;GO:0007186;GO:0016021"
"LOC111119665",NA,"XP_022315782.1","NC_035781.1","Gnomon","CDS","55285357","55285527",".","+","2","cds11836","rna12923","uncharacterized protein LOC111119665","","","",""
"LOC111120414",NA,"XP_022316837.1","NC_035781.1","Gnomon","CDS","56184830","56185840",".","-","0","cds11929","rna13016","melanocyte-stimulating hormone receptor-like","F:GO:0003674; C:GO:0005575; P:GO:0007165","","","GO:0004930;GO:0007186;GO:0016021"
"LOC111119794",7,"XP_022316000.1","NC_035781.1","Gnomon","CDS","58701349","58701570",".","+","0","cds12176","rna13275","ankyrin repeat and SOCS box protein 13-like isoform X1","F:GO:0003674; P:GO:0007165","","","GO:0005515;GO:0035556"
"LOC111119277",8,"XP_022314997.1","NC_035781.1","Gnomon","CDS","59354697","59354770",".","+","2","cds12244","rna13355","thioredoxin domain-containing protein 12-like","P:GO:0042592","","","GO:0045454"
"LOC111121370",12,"XP_022318339.1","NC_035781.1","Gnomon","CDS","59478742","59478850",".","+","0","cds12257","rna13371","guanine nucleotide-binding protein subunit beta-2-like 1","F:GO:0003674","","","GO:0005515"
"LOC111135116",31,"XP_022340572.1","NC_035780.1","Gnomon","CDS","13101598","13101672",".","+","0","cds1305","rna1416","FAS-associated factor 2-like","F:GO:0003674","","","GO:0005515"
"LOC111121664",NA,"XP_022318738.1","NC_035781.1","Gnomon","CDS","60403099","60403305",".","+","0","cds12359","rna13478","uncharacterized protein LOC111121664","","","",""
"LOC111121960",NA,"XP_022319169.1","NC_035781.1","Gnomon","CDS","60535940","60536017",".","-","0","cds12370","rna13489","serine protease 44-like","GO:0006950;GO:0008233;GO:0043167","EC:3.4.21","Acting on peptide bonds (peptidases)","GO:0004252;GO:0005509;GO:0006508;GO:0007596"
"LOC111131248",170,"XP_022334394.1","NC_035780.1","Gnomon","CDS","13136388","13136467",".","+","0","cds1309","rna1421","LOW QUALITY PROTEIN: uncharacterized protein LOC111131248","F:GO:0003674","","","GO:0005515"
"LOC111118780",NA,"XP_022314101.1","NC_035781.1","Gnomon","CDS","61077037","61077129",".","-","0","cds12402","rna13525","mediator of DNA damage checkpoint protein 1-like isoform X1","F:GO:0003674","","","GO:0005515"
"LOC111131259",30,"XP_022334404.1","NC_035780.1","Gnomon","CDS","13184121","13184598",".","-","0","cds1310","rna1422","LOW QUALITY PROTEIN: uncharacterized protein LOC111131259","","","",""
"LOC111127454",NA,"XP_022328341.1","NC_035782.1","Gnomon","CDS","3792010","3792145",".","-","0","cds12726","rna13874","cadherin EGF LAG seven-pass G-type receptor 2-like","F:GO:0003674; C:GO:0005575; P:GO:0007165","","","GO:0004930;GO:0007186;GO:0016020"
"LOC111127469",21,"XP_022328362.1","NC_035782.1","Gnomon","CDS","4007446","4009052",".","+","0","cds12739","rna13890","serine/arginine repetitive matrix protein 1-like","","","",""
"LOC111125615",2,"XP_022325300.1","NC_035782.1","Gnomon","CDS","5561557","5561619",".","+","0","cds12887","rna14049","iron-sulfur protein NUBPL-like isoform X1","F:GO:0043167","","","GO:0005524"
"LOC111125601",14,"XP_022325287.1","NC_035782.1","Gnomon","CDS","5571241","5571615",".","+","0","cds12890","rna14052","uncharacterized protein LOC111125601","F:GO:0003674","","","GO:0005515"
"LOC111125603",NA,"XP_022325289.1","NC_035782.1","Gnomon","CDS","5625390","5627039",".","-","0","cds12895","rna14057","uncharacterized protein LOC111125603","F:GO:0043167","","","GO:0008270"
"LOC111125050",38,"XP_022324206.1","NC_035782.1","Gnomon","CDS","6762931","6763054",".","+","0","cds12988","rna14155","LOW QUALITY PROTEIN: nose resistant to fluoxetine protein 6-like","F:GO:0016746","","","GO:0016747"
"LOC111123958",399,"XP_022322414.1","NC_035782.1","Gnomon","CDS","6877597","6877840",".","-","0","cds12993","rna14161","LOW QUALITY PROTEIN: supervillin-like","P:GO:0007010; F:GO:0008092","","","GO:0007010;GO:0051015"
"LOC111126409",NA,"XP_022326735.1","NC_035782.1","Gnomon","CDS","7055341","7055410",".","-","0","cds13015","rna14183","delta-like protein 1 isoform X1","","","",""
"LOC111124670",31,"XP_022323469.1","NC_035782.1","Gnomon","CDS","9010844","9011444",".","+","0","cds13155","rna14333","tudor domain-containing protein 5-like","","","",""
"LOC111125105",148,"XP_022324285.1","NC_035782.1","Gnomon","CDS","9977532","9977564",".","+","0","cds13268","rna14473","LOW QUALITY PROTEIN: serine/threonine-protein kinase N2-like","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0019899;GO:0043167","EC:2.7.11","Transferring phosphorus-containing groups","GO:0004674;GO:0005524;GO:0006468;GO:0007165;GO:0009069;GO:0017049"
"LOC111123289",NA,"XP_022321240.1","NC_035782.1","Gnomon","CDS","11473711","11473889",".","-","0","cds13394","rna14604","uncharacterized protein LOC111123289","","","",""
"LOC111122745",179,"XP_022320338.1","NC_035782.1","Gnomon","CDS","11507522","11507697",".","-","1","cds13396","rna14606","sortilin-related receptor-like isoform X1","F:GO:0003674; C:GO:0005575","","","GO:0005515;GO:0016021"
"LOC111116704",NA,"XP_022311402.1","NC_035780.1","Gnomon","CDS","14295685","14296054",".","+","0","cds1405","rna1533","uncharacterized protein LOC111116704","","","",""
"LOC111123815",63,"XP_022322130.1","NC_035782.1","Gnomon","CDS","12240208","12240422",".","-","0","cds13469","rna14685","LOW QUALITY PROTEIN: glycerophosphocholine phosphodiesterase GPCPD1-like","GO:0003674;GO:0006629;GO:0007165;GO:0009056","EC:3.1.4.2","Glycerophosphocholine phosphodiesterase","GO:0005515;GO:0035556;GO:0046475;GO:0047389;GO:2001070"
"LOC111123773",76,"XP_022322044.1","NC_035782.1","Gnomon","CDS","12352862","12352992",".","+","0","cds13476","rna14693","LOW QUALITY PROTEIN: cystathionine beta-synthase-like","GO:0005737;GO:0006520;GO:0006790;GO:0009058;GO:0016829","EC:4.2.1.22","Cystathionine beta-synthase","GO:0004122;GO:0005737;GO:0006535;GO:0006544;GO:0006555;GO:0006563;GO:0006566;GO:0019343"
"LOC111126618",NA,"XP_022327129.1","NC_035780.1","Gnomon","CDS","14342556","14342622",".","+","0","cds1411","rna1539","uncharacterized protein LOC111126618","","","",""
"LOC111127122",84,"XP_022327863.1","NC_035782.1","Gnomon","CDS","13727173","13727191",".","-","0","cds13544","rna14773","LOW QUALITY PROTEIN: POU domain%2C class 2%2C transcription factor 3-like","F:GO:0003677; F:GO:0003700; C:GO:0005622; P:GO:0009058; C:GO:0032991; P:GO:0034641","","","GO:0003700;GO:0005667;GO:0006355;GO:0006355;GO:0043565"
"LOC111122833",18,"XP_022320540.1","NC_035782.1","Gnomon","CDS","13784773","13786807",".","+","0","cds13547","rna14776","LOW QUALITY PROTEIN: zinc finger protein 595-like","F:GO:0003674","","","GO:0003676"
"LOC111100827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC111126582",5,"XP_022327035.1","NC_035782.1","Gnomon","CDS","15440941","15441617",".","-","0","cds13725","rna14977","kinesin-like protein KIF14","GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167","EC:3.6.1.15","Nucleoside-triphosphate phosphatase","GO:0003777;GO:0005524;GO:0005874;GO:0007018;GO:0008017;GO:0045298"
"LOC111126321",2,"XP_022326570.1","NC_035780.1","Gnomon","CDS","14431091","14431368",".","+","1","cds1421","rna1551","activin receptor type-2B-like","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0032991;GO:0043167","EC:2.7.11","Transferring phosphorus-containing groups","GO:0004675;GO:0005524;GO:0006468;GO:0007179;GO:0009069;GO:0016021;GO:0043235;GO:0046872"
"LOC111127575",10,"XP_022328505.1","NC_035782.1","Gnomon","CDS","17599472","17599535",".","-","0","cds13998","rna15266","ADAM 17-like protease isoform X1","GO:0008233","EC:3.4.24","Acting on peptide bonds (peptidases)","GO:0004222;GO:0006508"
"LOC111123024",88,"XP_022320813.1","NC_035782.1","Gnomon","CDS","18214351","18214514",".","-","0","cds14079","rna15352","LOW QUALITY PROTEIN: AMP deaminase 2-like","GO:0009058;GO:0016810;GO:0034641;GO:0044281","EC:3.5.4.17; EC:3.5.4.6","Adenosine-phosphate deaminase; AMP deaminase","GO:0003876;GO:0006144;GO:0032264"
"LOC111125426",4,"XP_022324917.1","NC_035782.1","Gnomon","CDS","18306729","18306773",".","-","0","cds14083","rna15356","uncharacterized protein LOC111125426","","","",""
"LOC111122899",NA,"XP_022320640.1","NC_035782.1","Gnomon","CDS","18339056","18339094",".","-","0","cds14086","rna15359","uncharacterized protein LOC111122899","","","",""
"LOC111125751",NA,"XP_022325542.1","NC_035782.1","Gnomon","CDS","18347658","18347700",".","-","0","cds14090","rna15363","uncharacterized protein LOC111125751","","","",""
"LOC111124556",3,"XP_022323226.1","NC_035782.1","Gnomon","CDS","18428753","18428888",".","-","1","cds14100","rna15376","proteoglycan 4-like isoform X1","","","",""
"LOC111124521",84,"XP_022323150.1","NC_035782.1","Gnomon","CDS","19132991","19133105",".","-","0","cds14169","rna15450","tyrosine-protein kinase Abl-like isoform X1","GO:0006464;GO:0016301;GO:0043167","EC:2.7.10; EC:2.7.10.2","Transferring phosphorus-containing groups; Non-specific protein-tyrosine kinase","GO:0004715;GO:0005515;GO:0005524;GO:0006468"
"LOC111125446",30,"XP_022324972.1","NC_035782.1","Gnomon","CDS","19178908","19179139",".","-","0","cds14174","rna15455","sulfhydryl oxidase 1-like","GO:0016491;GO:0042592","EC:1.8.3.2","Thiol oxidase","GO:0016971;GO:0045454;GO:0055114"
"LOC111125036",91,"XP_022324177.1","NC_035782.1","Gnomon","CDS","19348006","19348013",".","+","0","cds14187","rna15483","pre-mRNA-splicing factor CWC22 homolog isoform X1","F:GO:0003723","","","GO:0003723;GO:0005515"
"LOC111127662",20,"XP_022328650.1","NC_035782.1","Gnomon","CDS","20081488","20081522",".","+","0","cds14250","rna15553","LOW QUALITY PROTEIN: out at first protein-like","","","",""
"LOC111125120",NA,"XP_022324311.1","NC_035782.1","Gnomon","CDS","20375589","20375841",".","+","0","cds14277","rna15581","disrupted in renal carcinoma protein 2 homolog","C:GO:0005575; P:GO:0055085","","","GO:0016021;GO:0055085"
"LOC111126730",13,"XP_022327272.1","NC_035782.1","Gnomon","CDS","21309559","21309672",".","+","0","cds14343","rna15648","uncharacterized protein LOC111126730","","","",""
"LOC111126243",1,"XP_022326442.1","NC_035782.1","Gnomon","CDS","21547874","21547940",".","-","0","cds14358","rna15663","low-density lipoprotein receptor-related protein 4-like","F:GO:0043167","","","GO:0005509"
"LOC111126466",NA,"XP_022326854.1","NC_035782.1","Gnomon","CDS","22425250","22426254",".","-","0","cds14416","rna15722","uncharacterized protein LOC111126466 isoform X1","","","",""
"LOC111124848",NA,"XP_022323775.1","NC_035782.1","Gnomon","CDS","22579201","22579264",".","+","0","cds14429","rna15740","LOW QUALITY PROTEIN: Krueppel-like factor 5","F:GO:0003674","","","GO:0003676"
"LOC111110943",26,"XP_022303324.1","NC_035780.1","Gnomon","CDS","15463437","15463962",".","-","0","cds1494","rna1629","synaptic vesicle 2-related protein-like isoform X1","C:GO:0005575; F:GO:0022857","","","GO:0016021;GO:0022857;GO:0055085"
"LOC111110954",NA,"XP_022303345.1","NC_035780.1","Gnomon","CDS","15468360","15468976",".","+","2","cds1496","rna1631","biotin--protein ligase-like","","","",""
"LOC111123973",67,"XP_022322458.1","NC_035782.1","Gnomon","CDS","22839078","22839082",".","-","0","cds14457","rna15768","islet cell autoantigen 1-like isoform X1","F:GO:0003674","","","GO:0019904"
"LOC111124122",NA,"XP_022322693.1","NC_035782.1","Gnomon","CDS","22912895","22913080",".","+","0","cds14468","rna15780","nudC domain-containing protein 2-like","","","",""
"LOC111128419",6,"XP_022329726.1","NC_035780.1","Gnomon","CDS","15528483","15529057",".","-","0","cds1502","rna1637","ATP-dependent RNA helicase DDX55-like","F:GO:0043167","","","GO:0003676;GO:0005524"
"LOC111123056",179,"XP_022320852.1","NC_035782.1","Gnomon","CDS","24612257","24612290",".","+","0","cds14607","rna15930","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit-like isoform X1","P:GO:0006464; P:GO:0009058; F:GO:0016757","","","GO:0005515;GO:0006493;GO:0016757"
